,open,high,low,close,adjclose,volume,ticker
2021-01-04,1.0816700458526611,1.0830999612808228,1.0790899991989136,1.081719994544983,1.081719994544983,0,EURCHF=X
2021-01-05,1.0797200202941895,1.0816899538040161,1.0787999629974365,1.0796600580215454,1.0796600580215454,0,EURCHF=X
2021-01-06,1.0800100564956665,1.0831899642944336,1.0795999765396118,1.0801000595092773,1.0801000595092773,0,EURCHF=X
2021-01-07,1.0833499431610107,1.0861999988555908,1.0822999477386475,1.0834800004959106,1.0834800004959106,0,EURCHF=X
2021-01-08,1.086150050163269,1.0861999988555908,1.0820000171661377,1.086069941520691,1.086069941520691,0,EURCHF=X
2021-01-11,1.0814800262451172,1.0839799642562866,1.0812000036239624,1.0815900564193726,1.0815900564193726,0,EURCHF=X
2021-01-12,1.0819000005722046,1.0830600261688232,1.080399990081787,1.0816999673843384,1.0816999673843384,0,EURCHF=X
2021-01-13,1.0817500352859497,1.082200050354004,1.0781999826431274,1.0817300081253052,1.0817300081253052,0,EURCHF=X
2021-01-14,1.0788400173187256,1.081380009651184,1.0776000022888184,1.0789300203323364,1.0789300203323364,0,EURCHF=X
2021-01-15,1.079259991645813,1.0795999765396118,1.0750000476837158,1.0793999433517456,1.0793999433517456,0,EURCHF=X
2021-01-18,1.0767300128936768,1.0768799781799316,1.073699951171875,1.0767199993133545,1.0767199993133545,0,EURCHF=X
2021-01-19,1.0759899616241455,1.0779999494552612,1.0753999948501587,1.0760999917984009,1.0760999917984009,0,EURCHF=X
2021-01-20,1.0780999660491943,1.0791800022125244,1.0766500234603882,1.0779500007629395,1.0779500007629395,0,EURCHF=X
2021-01-21,1.0770399570465088,1.0786199569702148,1.0756499767303467,1.0773999691009521,1.0773999691009521,0,EURCHF=X
2021-01-22,1.0769699811935425,1.0782899856567383,1.076200008392334,1.0772000551223755,1.0772000551223755,0,EURCHF=X
2021-01-25,1.0774600505828857,1.0786199569702148,1.076300024986267,1.0773500204086304,1.0773500204086304,0,EURCHF=X
2021-01-26,1.0782999992370605,1.0799299478530884,1.076799988746643,1.0782899856567383,1.0782899856567383,0,EURCHF=X
2021-01-27,1.078320026397705,1.0785000324249268,1.0748000144958496,1.0781999826431274,1.0781999826431274,0,EURCHF=X
2021-01-28,1.0760999917984009,1.0788400173187256,1.0750000476837158,1.0760999917984009,1.0760999917984009,0,EURCHF=X
2021-01-29,1.0770200490951538,1.080780029296875,1.0758999586105347,1.077049970626831,1.077049970626831,0,EURCHF=X
2021-02-01,1.0806000232696533,1.0826499462127686,1.080299973487854,1.080590009689331,1.080590009689331,0,EURCHF=X
2021-02-02,1.0818500518798828,1.0831899642944336,1.079800009727478,1.0818500518798828,1.0818500518798828,0,EURCHF=X
2021-02-03,1.080739974975586,1.0817999839782715,1.079509973526001,1.080739974975586,1.080739974975586,0,EURCHF=X
